Date ,Route Name,Route Name (English),Station Name,Station Name (English),Boarding Passengers,Leaving Passengers,Recorded Date,,,Route Name,Route Name (English),,Station Name,Station Name (English)
20251203,9호선2~3단계,#N/A,올림픽공원(한국체대),Olympic Park (Korea National Sport Univ.),6730,6936,20251206,,,,,,,
20251203,9호선2~3단계,#N/A,둔촌오륜,Dunchon Oryun,5237,5217,20251206,,,,,,,
20251203,9호선2~3단계,#N/A,중앙보훈병원,Central Veterans Hospital,15216,13129,20251206,,,,,,,
20251203,경강선,Gyeonggang Line,판교,Pangyo,6670,6480,20251206,,,,,,,
20251203,경강선,Gyeonggang Line,이매,Imae,1078,973,20251206,,,,,,,
20251203,경강선,Gyeonggang Line,삼동,Samdong,2573,2466,20251206,,,,,,,
20251203,경강선,Gyeonggang Line,경기광주,Gyeonggi Gwangju,8764,8411,20251206,,,,,,,
20251203,경강선,Gyeonggang Line,초월,Chowol,4076,3811,20251206,,,,,,,
20251203,경강선,Gyeonggang Line,곤지암,Gonjiam,2291,2147,20251206,,,,,,,
20251203,경강선,Gyeonggang Line,신둔도예촌,Sindun Ceramic Village,1641,1479,20251206,,,,,,,
20251203,경강선,Gyeonggang Line,이천,Icheon,2970,3069,20251206,,,,,,,
20251203,경강선,Gyeonggang Line,부발,Bubal,2449,2411,20251206,,,,,,,
20251203,경강선,Gyeonggang Line,세종대왕릉,King Sejong’s Tomb,300,287,20251206,,,,,,,
20251203,경강선,Gyeonggang Line,여주,Yeoju,3079,2933,20251206,,,,,,,
20251203,경강선,Gyeonggang Line,성남,Seongnam,1389,1248,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,서울역,Seoul Station,9087,3350,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,남영,Namyeong,10101,10993,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,용산,Yongsan,42978,42852,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,노량진,Noryangjin,9246,10154,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,대방,Daebang,11238,13422,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,영등포,Yeongdeungpo,40759,41568,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,신도림,Sindorim,3927,4389,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,신길,Singil,9389,8383,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,구로,Guro,18037,19463,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,가산디지털단지,Gasan Digital Complex,18894,22304,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,금천구청,Geumcheon-gu Office,11273,11710,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,석수,Seoksu,8828,8140,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,관악,Gwanak,7524,7266,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,안양,Anyang,27312,26909,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,명학,Myeonghak,10385,10215,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,금정,Geumjeong,30354,31329,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,군포,Gunpo,7421,7257,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,의왕,Uiwang,10140,10050,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,성균관대,Sungkyunkwan Univ.,16962,16445,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,화서,Hwaseo,11321,10976,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,수원,Suwon,37953,39851,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,독산,Doksan,18329,18855,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,세류,Seryu,3584,3341,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,병점,Byeongjeom,17229,17082,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,세마,Sema,3590,3453,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,오산대,Osan Univ.,4208,3815,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,오산,Osan,11183,11214,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,진위,Jinwi,1807,1638,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,송탄,Songtan,4247,4139,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,서정리,Seojeong-ri,8492,8080,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,평택지제,Pyeongtaek Jije,4293,3959,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,평택,Pyeongtaek,12474,12640,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,성환,Seonghwan,7097,6674,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,직산,Jiksan,1015,1015,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,두정,Dujeong,8636,9820,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,천안,Cheonan,7175,6190,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,당정,Dangjeong,6946,6611,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,서동탄,Seodongtan,1512,1255,20251206,,,,,,,
20251203,경부선,Gyeongbu Line,광명,Gwangmyeong,3677,3188,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,이촌(국립중앙박물관),Ichon (National Museum of Korea),4269,3488,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,서빙고,Seobinggo,2327,2185,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,한남,Hannam,3886,3864,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,옥수,Oksu,52,34,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,응봉,Eungbong,1876,1546,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,왕십리(성동구청),Wangsimni (Seongdong-gu Office),18658,18500,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,청량리(서울시립대입구),Cheongnyangni (University of Seoul),16261,16894,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,외대앞,Hankuk Univ. of Foreign Studies,12577,12462,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,신이문,Sinimun,8723,8382,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,석계,Seokgye,7421,8417,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,광운대,Kwangwoon Univ.,9819,9616,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,월계,Wolgye,7872,7263,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,녹천,Nokcheon,4625,4112,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,창동,Chang-dong,4,0,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,방학,Banghak,10191,10386,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,도봉,Dobong,5988,5845,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,도봉산,Dobongsan,6918,4404,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,망월사,Mangwolsa,10236,10248,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,회룡,Hoeryong,13780,13858,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,의정부,Uijeongbu,19159,19212,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,가능,Ganeung,6736,6476,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,녹양,Nogyang,4461,4317,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,양주,Yangju,7544,7190,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,덕계,Deokgye,6412,5955,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,덕정,Deokjeong,6652,6448,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,지행,Jihaeng,6443,6414,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,동두천중앙,Dongducheon Jungang,2852,2779,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,보산,Bosan,1443,1416,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,동두천,Dongducheon,2104,2166,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,소요산,Soyosan,1026,1058,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,청산,Cheongsan,114,108,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,전곡,Jeongok,937,784,20251206,,,,,,,
20251203,경원선,Gyeongwon Line,연천,Yeoncheon,647,630,20251206,,,,,,,
20251203,경의선,Gyeongui Line,서울역,Seoul Station,3772,5085,20251206,,,,,,,
20251203,경의선,Gyeongui Line,신촌,Sinchon,1204,1452,20251206,,,,,,,
20251203,경의선,Gyeongui Line,효창공원앞,Hyochang Park,3896,4387,20251206,,,,,,,
20251203,경의선,Gyeongui Line,공덕,Gongdeok,4389,3573,20251206,,,,,,,
20251203,경의선,Gyeongui Line,서강대,Sogang Univ.,2413,2501,20251206,,,,,,,
20251203,경의선,Gyeongui Line,홍대입구,Hongik University,1917,2300,20251206,,,,,,,
20251203,경의선,Gyeongui Line,가좌,Gajwa,6522,6335,20251206,,,,,,,
20251203,경의선,Gyeongui Line,디지털미디어시티,Digital Media City,2936,2733,20251206,,,,,,,
20251203,경의선,Gyeongui Line,수색,Susaek,3505,3664,20251206,,,,,,,
20251203,경의선,Gyeongui Line,한국항공대,Korea Aerospace Univ.,3551,3265,20251206,,,,,,,
20251203,경의선,Gyeongui Line,강매,Gangmae,3553,2981,20251206,,,,,,,
20251203,경의선,Gyeongui Line,행신,Haengsin,8020,8077,20251206,,,,,,,
20251203,경의선,Gyeongui Line,능곡,Neunggok,4760,4460,20251206,,,,,,,
20251203,경의선,Gyeongui Line,곡산,Goksan,615,650,20251206,,,,,,,
20251203,경의선,Gyeongui Line,백마,Baengma,8052,7868,20251206,,,,,,,
20251203,경의선,Gyeongui Line,풍산,Pungsan,6574,6232,20251206,,,,,,,
20251203,경의선,Gyeongui Line,일산,Ilsan,11538,11458,20251206,,,,,,,
20251203,경의선,Gyeongui Line,탄현,Tanhyeon,8049,7790,20251206,,,,,,,
20251203,경의선,Gyeongui Line,야당,Yadang,7911,7889,20251206,,,,,,,
20251203,경의선,Gyeongui Line,운정,Unjeong,8001,7538,20251206,,,,,,,
20251203,경의선,Gyeongui Line,금릉,Geumneung,5211,5013,20251206,,,,,,,
20251203,경의선,Gyeongui Line,금촌,Geumchon,6224,6032,20251206,,,,,,,
20251203,경의선,Gyeongui Line,월롱,Wollong,2205,2004,20251206,,,,,,,
20251203,경의선,Gyeongui Line,파주,Paju,1585,1252,20251206,,,,,,,
20251203,경의선,Gyeongui Line,문산,Munsan,5271,5109,20251206,,,,,,,
20251203,경의선,Gyeongui Line,임진강,Imjingang,7,2,20251206,,,,,,,
20251203,경의선,Gyeongui Line,운천,Uncheon,3,4,20251206,,,,,,,
20251203,경인선,Line 1,개봉,Gaebong,23752,21876,20251206,,,,,,,
20251203,경인선,Line 1,오류동,Oryudong,11981,11236,20251206,,,,,,,
20251203,경인선,Line 1,역곡,Yeokgok,28111,28153,20251206,,,,,,,
20251203,경인선,Line 1,부천,Bucheon,31897,31997,20251206,,,,,,,
20251203,경인선,Line 1,송내,Songnae,27427,27283,20251206,,,,,,,
20251203,경인선,Line 1,부평,Bupyeong,28563,29765,20251206,,,,,,,
20251203,경인선,Line 1,백운,Baegun,7182,6853,20251206,,,,,,,
20251203,경인선,Line 1,동암,Dongam,15205,15474,20251206,,,,,,,
20251203,경인선,Line 1,주안,Juan,18795,17246,20251206,,,,,,,
20251203,경인선,Line 1,제물포,Jemulpo,11959,11703,20251206,,,,,,,
20251203,경인선,Line 1,동인천,Dongincheon,13267,12470,20251206,,,,,,,
20251203,경인선,Line 1,인천,Incheon,3269,2602,20251206,,,,,,,
20251203,경인선,Line 1,구일,Guil,7256,7340,20251206,,,,,,,
20251203,경인선,Line 1,소사,Sosa,8256,7766,20251206,,,,,,,
20251203,경인선,Line 1,부개,Bugae,8792,8166,20251206,,,,,,,
20251203,경인선,Line 1,간석,Ganseok,5803,5638,20251206,,,,,,,
20251203,경인선,Line 1,도원,Dowon,3450,3457,20251206,,,,,,,
20251203,경인선,Line 1,온수(성공회대입구),Onsu (Sungkonghoe Univ.),6629,6451,20251206,,,,,,,
20251203,경인선,Line 1,중동,Jung-dong,9443,8727,20251206,,,,,,,
20251203,경인선,Line 1,도화,Dohwa,4414,3857,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,신내,Sinnae,3045,2971,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,갈매,Galmae,2905,2556,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,별내,Byeollae,2530,2320,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,퇴계원,Toegyewon,3617,3240,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,사릉,Sareung,2175,2114,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,금곡,Geumgok,1768,1732,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,평내호평,Pyeongnae-Hopyeong,6697,6532,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,천마산,Cheonmasan,1629,1463,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,마석,Maseok,4327,4171,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,대성리,Daeseong-ri,441,400,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,청평,Cheongpyeong,1477,1443,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,상천,Sangcheon,191,178,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,가평,Gapyeong,1525,1529,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,굴봉산,Gulbongsan,58,63,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,백양리,Baegyang-ri,56,97,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,강촌,Gangchon,302,323,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,김유정,Kim Yu-jeong,252,266,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,남춘천,Namchuncheon,2517,2457,20251206,,,,,,,
20251203,경춘선,Gyeongchun Line,춘천,Chuncheon,1349,1109,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),서울역,Seoul Station,12051,10591,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),공덕,Gongdeok,3339,4332,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),홍대입구,Hongik University,13655,13501,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),디지털미디어시티,Digital Media City,16245,14981,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),마곡나루(서울식물원),Magoknaru (Seoul Botanic Park),15943,15004,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),김포공항,Gimpo International Airport,9800,5793,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),계양,Gyeyang,9863,10006,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),검암,Geomam,6525,6437,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),청라국제도시,Cheongna International City,8269,7844,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),운서,Unseo,9851,10133,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),공항화물청사,Airport Cargo Terminal,2236,2363,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),인천공항1터미널,Incheon Airport Terminal 1,13181,12456,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),인천공항2터미널,Incheon Airport Terminal 2,7500,6646,20251206,,,,,,,
20251203,공항철도 1호선,Airport Railroad (AREX),영종,Yeongjong,4540,4623,20251206,,,,,,,
20251203,과천선,Gwacheon Line,선바위,Seonbawi,8434,7446,20251206,,,,,,,
20251203,과천선,Gwacheon Line,경마공원,Seoul Racecourse Park,1658,1600,20251206,,,,,,,
20251203,과천선,Gwacheon Line,대공원,Seoul Grand Park,1957,2057,20251206,,,,,,,
20251203,과천선,Gwacheon Line,과천,Gwacheon,5795,5520,20251206,,,,,,,
20251203,과천선,Gwacheon Line,정부과천청사,Government Complex Gwacheon,15257,16136,20251206,,,,,,,
20251203,과천선,Gwacheon Line,인덕원,Indeogwon,29063,29985,20251206,,,,,,,
20251203,과천선,Gwacheon Line,평촌,Pyeongchon,20415,19835,20251206,,,,,,,
20251203,과천선,Gwacheon Line,범계,Beomgye,31280,31329,20251206,,,,,,,
20251203,분당선,Bundang Line,선릉,Seolleung,15285,22810,20251206,,,,,,,
20251203,분당선,Bundang Line,한티,Hanti,16197,17450,20251206,,,,,,,
20251203,분당선,Bundang Line,도곡,Dogok,8329,8807,20251206,,,,,,,
20251203,분당선,Bundang Line,구룡,Guryong,4046,3950,20251206,,,,,,,
20251203,분당선,Bundang Line,개포동,Gaepo-dong,4970,5175,20251206,,,,,,,
20251203,분당선,Bundang Line,대모산입구,Daemosan Entrance,6426,6212,20251206,,,,,,,
20251203,분당선,Bundang Line,수서,Suseo,18779,19716,20251206,,,,,,,
20251203,분당선,Bundang Line,수원,Suwon,8233,7698,20251206,,,,,,,
20251203,분당선,Bundang Line,서울숲,Seoul Forest,12211,12461,20251206,,,,,,,
20251203,분당선,Bundang Line,압구정로데오,Apgujeong Rodeo,19067,20622,20251206,,,,,,,
20251203,분당선,Bundang Line,강남구청,Gangnam-gu Office,11265,12818,20251206,,,,,,,
20251203,분당선,Bundang Line,선정릉,Seonjeongneung,8536,8750,20251206,,,,,,,
20251203,분당선,Bundang Line,가천대,Gachon Univ.,13842,13840,20251206,,,,,,,
20251203,분당선,Bundang Line,태평,Taepyeong,14007,13510,20251206,,,,,,,
20251203,분당선,Bundang Line,모란,Moran,20287,20665,20251206,,,,,,,
20251203,분당선,Bundang Line,야탑,Yatap,28082,29905,20251206,,,,,,,
20251203,분당선,Bundang Line,서현,Seohyeon,25291,26091,20251206,,,,,,,
20251203,분당선,Bundang Line,수내,Sunae,14975,14867,20251206,,,,,,,
20251203,분당선,Bundang Line,정자,Jeongja,21086,22359,20251206,,,,,,,
20251203,분당선,Bundang Line,미금,Migeum,16750,17221,20251206,,,,,,,
20251203,분당선,Bundang Line,오리,Ori,12318,10542,20251206,,,,,,,
20251203,분당선,Bundang Line,이매,Imae,6019,5747,20251206,,,,,,,
20251203,분당선,Bundang Line,보정,Bojeong,2796,2384,20251206,,,,,,,
20251203,분당선,Bundang Line,죽전,Jukjeon,14943,16703,20251206,,,,,,,
20251203,분당선,Bundang Line,구성,Guseong,8010,8221,20251206,,,,,,,
20251203,분당선,Bundang Line,신갈,Singal,5346,5270,20251206,,,,,,,
20251203,분당선,Bundang Line,기흥,Giheung,12337,11766,20251206,,,,,,,
20251203,분당선,Bundang Line,상갈,Sanggal,5584,5338,20251206,,,,,,,
20251203,분당선,Bundang Line,청명,Cheongmyeong,5190,5002,20251206,,,,,,,
20251203,분당선,Bundang Line,영통,Yeongtong,9460,9811,20251206,,,,,,,
20251203,분당선,Bundang Line,망포,Mangpo,16973,16536,20251206,,,,,,,
20251203,분당선,Bundang Line,매탄권선,Maetan-Gwonseon,5856,5891,20251206,,,,,,,
20251203,분당선,Bundang Line,수원시청,Suwon City Hall,15454,16435,20251206,,,,,,,
20251203,분당선,Bundang Line,매교,Maegyo,5746,5699,20251206,,,,,,,
20251203,서해선,Seohae Line,김포공항,Gimpo International Airport,3126,4515,20251206,,,,,,,
20251203,서해선,Seohae Line,원종,Wonjong,5181,5100,20251206,,,,,,,
20251203,서해선,Seohae Line,부천종합운동장,Bucheon Stadium,3337,2881,20251206,,,,,,,
20251203,수인선,Suin Line,고색,Gosaek,6749,6350,20251206,,,,,,,
20251203,수인선,Suin Line,오목천,Omokcheon,5368,4569,20251206,,,,,,,
20251203,수인선,Suin Line,어천,Eocheon,1602,1581,20251206,,,,,,,
20251203,수인선,Suin Line,야목,Yamok,719,556,20251206,,,,,,,
20251203,수인선,Suin Line,사리,Sari,5447,4739,20251206,,,,,,,
20251203,수인선,Suin Line,달월,Darwol,94,57,20251206,,,,,,,
20251203,수인선,Suin Line,월곶,Wolgot,3355,3138,20251206,,,,,,,
20251203,수인선,Suin Line,소래포구,Soraepogu,4624,4252,20251206,,,,,,,
20251203,수인선,Suin Line,인천논현,Incheon Nonhyeon,5677,5927,20251206,,,,,,,
20251203,수인선,Suin Line,호구포,Hogupo,4141,4403,20251206,,,,,,,
20251203,수인선,Suin Line,남동인더스파크,Namdong Industrial Park,2609,2916,20251206,,,,,,,
20251203,수인선,Suin Line,원인재,Woninjae,4513,4739,20251206,,,,,,,
20251203,수인선,Suin Line,연수,Yeonsu,4772,4642,20251206,,,,,,,
20251203,수인선,Suin Line,송도,Songdo,2728,2378,20251206,,,,,,,
20251203,수인선,Suin Line,인하대,Inha Univ.,8533,7808,20251206,,,,,,,
20251203,수인선,Suin Line,숭의,Sungui,4592,4271,20251206,,,,,,,
20251203,수인선,Suin Line,신포,Sinpo,1841,1868,20251206,,,,,,,
20251203,수인선,Suin Line,인천,Incheon,975,1428,20251206,,,,,,,
20251203,신림선,Sillim Line,샛강,Saetgang,3577,4121,20251206,,,,,,,
20251203,신림선,Sillim Line,대방,Daebang,3788,3066,20251206,,,,,,,
20251203,신림선,Sillim Line,서울지방병무청,Seoul Military Manpower Office,3635,4131,20251206,,,,,,,
20251203,신림선,Sillim Line,보라매,Boramae,5152,4734,20251206,,,,,,,
20251203,신림선,Sillim Line,보라매공원,Boramae Park,2676,2868,20251206,,,,,,,
20251203,신림선,Sillim Line,보라매병원,Boramae Medical Center,10076,10299,20251206,,,,,,,
20251203,신림선,Sillim Line,당곡,Danggok,5512,5449,20251206,,,,,,,
20251203,신림선,Sillim Line,신림,Sillim,2639,3081,20251206,,,,,,,
20251203,신림선,Sillim Line,서원,Seowon,4000,3702,20251206,,,,,,,
20251203,신림선,Sillim Line,서울대벤처타운,Seoul Nat’l Univ. Venture Town,10621,9926,20251206,,,,,,,
20251203,신림선,Sillim Line,관악산(서울대),Gwanaksan (Seoul Nat’l Univ.),3147,2971,20251206,,,,,,,
20251203,안산선,Ansan Line,산본,Sanbon,16945,18084,20251206,,,,,,,
20251203,안산선,Ansan Line,대야미,Daeyami,5038,4575,20251206,,,,,,,
20251203,안산선,Ansan Line,반월,Banwol,4568,4432,20251206,,,,,,,
20251203,안산선,Ansan Line,상록수,Sangnoksu,16138,16324,20251206,,,,,,,
20251203,안산선,Ansan Line,한대앞,Hanyang Univ. at Ansan,10221,10412,20251206,,,,,,,
20251203,안산선,Ansan Line,중앙,Jungang,18743,19690,20251206,,,,,,,
20251203,안산선,Ansan Line,고잔,Gojan,9512,8926,20251206,,,,,,,
20251203,안산선,Ansan Line,초지,Choji,5396,5733,20251206,,,,,,,
20251203,안산선,Ansan Line,안산,Ansan,11826,10665,20251206,,,,,,,
20251203,안산선,Ansan Line,신길온천,Singil Oncheon,2171,1916,20251206,,,,,,,
20251203,안산선,Ansan Line,정왕,Jeongwang,10679,10777,20251206,,,,,,,
20251203,안산선,Ansan Line,오이도,Oido,7915,7807,20251206,,,,,,,
20251203,안산선,Ansan Line,수리산,Surisan,4450,3690,20251206,,,,,,,
20251203,우이신설선,Ui-Sinseol Line,북한산우이,Bukhansan Ui,2670,2237,20251206,,,,,,,
